108,1.897763093,5.24708035
109,3.368058773,4.005565662
110,3.839473439,4.292437892
111,4.530450046,4.193107976
112,2.681673841,4.287524828
113,4.608970813,4.833704278
114,3.195580045,4.015771375
115,3.229782536,4.236441381
116,2.737931384,3.536568267
117,1.91524776,2.770812311
118,2.864796396,4.256914542
119,3.447648162,4.928159726
120,4.510194429,3.972530714
121,2.460861588,5.434128046
122,3.642441174,3.095391427
123,3.567014633,5.529619164
124,2.656339027,3.601237193
125,2.312655502,3.097487531
126,2.112959977,4.629705937
127,3.83530819,4.537756613
128,2.719490431,3.525545147
129,1.235634277,3.743633628
130,1.948031413,5.71886393
131,3.051507369,4.148363283
132,1.749355728,4.983558245
133,2.799581066,4.263991617
134,3.138718254,3.597408876
135,3.558018934,3.885588196
136,4.195253351,3.057647966
137,1.785827188,5.761282282
138,3.117081363,3.756798975
139,2.535553328,4.611929844
140,3.637131341,4.021210056
141,4.410090222,3.885374022
142,3.25240922,2.698606862
143,3.215873488,2.742292222
144,3.929129518,2.033793452
145,1.899037832,4.282138082
146,3.029935062,3.880412264
147,2.045154758,3.794216019
148,3.31430383,3.267839085
149,4.263582201,3.801699793
150,2.755957227,3.854424762
151,1.987372846,5.248571021
152,4.694949402,2.377251333
153,2.317021882,5.213598007
154,1.970184753,4.18795754
155,2.695506973,2.546984387
156,1.534775977,4.497856299
157,2.598748036,4.187195569
158,3.326674795,3.888961196
159,2.617136711,3.959819927
160,2.920336186,3.377467366
161,2.932825411,4.755173388
162,1.613101067,6.63213118
163,2.902936037,4.59399736
164,4.028714716,1.932684481
165,2.387719373,4.395918383
166,3.131629224,3.515134953
167,5.394351841,1.71535659
168,1.717858362,4.877755602
169,2.568677353,4.179696229
170,3.480022127,2.299312931
171,5.729493557,3.128723519
172,0.4358170709,6.159859842
173,1.776742472,5.057916767
174,2.53155437,4.129325029
175,2.528250277,3.893798435
176,2.722924525,5.018299221
177,2.208442192,5.348399732
178,3.422961233,3.938484304
179,2.001202848,3.119370886
180,3.205192708,3.891557377
181,3.827120333,4.123516044
182,3.085822704,4.865865782
183,2.751431472,3.746926024
184,4.503764681,3.404326719
185,3.397331373,3.75755001
186,3.417942186,3.519111975
187,2.238960425,4.009492086
188,2.965910404,4.135662352
189,2.704181202,4.321053966
190,3.765791892,4.256185905
191,3.413837374,4.263294706
192,1.448290948,5.996094016
193,2.235394433,4.665553636
194,3.626999907,3.919534693
195,2.002433796,5.453453986
196,2.746571483,3.77761325
197,2.16214312,4.000144268
198,3.847111487,5.195981008
199,1.026099438,6.849883996
200,0.05152467045,0.9801083408
201,-0.9656216889,1.542638176
202,-0.03840459601,1.159863114
203,1.329980332,2.204922483
204,0.4267625042,-0.1449270631
205,-0.9082646041,0.7574078935
206,-0.7446284614,0.9481831233
207,-0.01592970531,1.26267455
208,0.8163145325,1.236176053
209,1.631869915,2.74220659
210,1.729326287,2.036404904
211,1.410470366,1.858093353
212,2.036359405,2.082034506
213,-0.177947648,1.801800371
214,0.04376138523,0.5079309563
215,0.05034174473,1.859693711
216,0.8418146359,1.602219053
217,0.6429558236,1.063228246
218,-0.3571967784,0.7574528288
219,-0.3093665166,0.4048615322
220,0.8445201883,1.610674069
221,-0.02087379727,0.7071991603
222,-0.2097772147,0.9244205894
223,-1.265602543,0.740574816
224,-1.09435589,0.9422795861
225,-0.8441446301,1.441842304
226,0.4445780919,1.89366764
227,-1.193680865,-0.01954525309
228,-0.2658022103,0.1273293124
229,-0.9074450171,0.9805048334
230,-0.1924561932,1.360322031
231,-0.9787596013,1.264337997
232,0.2228709646,1.730828341
233,1.124024001,1.800384451
234,-1.283717936,0.134089498
235,0.3920014949,0.8244133026
236,0.1717265653,2.180308062
237,-0.0703109447,0.6259247599
238,0.1645315798,1.858174655
239,-0.700268224,0.0451663878
240,-0.519482845,1.317355761
241,-1.609221136,0.6967842268
242,1.168249151,1.291190043
243,0.6980161769,1.835762634
244,-1.319426838,0.3272214285
245,0.4974999011,0.8389641497
246,-0.3775856868,1.379160114
247,1.972323667,1.304819673
248,1.158971242,1.353981363
249,0.03137787222,1.218791606
250,-0.1663347,0.2645656615
251,-1.276323124,1.03825197
252,1.984423495,2.195573526
253,0.8633334094,0.7046366914
254,-0.7829068616,0.6492957432
255,0.6845705058,1.516880684
256,0.1999087196,0.3252508759
257,0.5201041765,1.600275925
258,1.033144094,2.534094335
259,-1.752427783,1.129961238
260,-1.255967284,1.893913684
261,1.464176252,0.4085231266
262,-0.8856186561,0.6742950443
263,-1.543154575,0.3310166899
264,0.5158664522,0.9771241217
265,0.2024486655,1.152973932
266,0.5945682972,1.448435601
267,-1.520702059,-0.0307140834
268,0.7996680476,2.289573139
269,0.1938324064,1.108477485
270,0.09511323437,0.7221693483
271,-1.834911866,0.5899340077
272,-2.260756486,0.4748583048
273,-0.6161486735,0.5133229863
274,0.8107224748,1.382059948
275,-0.4082518914,0.6924780259
276,0.9747063178,1.699168659
277,-0.6448802765,0.1395099133
278,-0.5357669723,-0.4272572554
279,-0.4467394778,0.3944231263
280,0.3531304609,2.589716744
281,0.529915112,0.7373021511
282,-0.6885109558,0.449926855
283,-0.4336667869,-0.03749477097
284,-1.21056762,-0.3103894005
285,-0.162765471,0.3482789035
286,0.6386961858,0.1257997599
287,-1.11418101,0.3402149865
288,-0.29015181,-0.1900580138
289,0.4366672144,1.054815814
290,-0.4210034906,-0.1914935076
291,-0.9923065093,0.8354442375
292,-0.1787432468,1.208294393
293,-0.8886110466,0.7893767527
294,0.1609955175,1.506041042
295,-1.275888916,-0.1694092609
296,-0.7355251223,-0.1229783306
297,-3.127199196,-0.7206956573
298,-0.1178456431,0.9518771253
299,0.5648528068,0.9005377567
300,0.1990146472,1.32580617
301,-0.441478352,0.008355703545
302,-1.221271011,0.651532808
303,0.7567045572,1.845597474
304,-0.03292947944,0.7262509707
305,0.426237303,0.3266465366
306,-0.666232482,1.381787424
307,1.028022032,1.5292826
308,0.8114508597,1.364699829
309,0.743730342,0.8309087012
310,0.3099943751,1.4711523
311,1.81019139,2.846789176
312,-0.3531071458,0.4077995355
313,-0.01384927945,2.154663519
314,0.4357147376,1.643932722
315,0.6917410604,0.4342939294
316,0.7004750515,1.854162578
317,0.4638334622,0.3272687291
318,0.4064462613,1.676451702
319,0.9557827589,1.931984275
320,-1.556577495,-0.6496806354
321,-1.340968416,1.155807045
322,-0.2292805198,0.4051103778
323,-0.09663749349,1.450012316
324,0.05786181845,0.9053731322
325,-0.9066313605,-0.1208037694
326,0.1417021373,1.710407432
327,1.659359864,2.194524973
328,-0.4784889825,2.035343369
329,0.2618708588,0.3389717957
330,-1.828892007,0.249183873
331,-0.02490437571,0.7528795767
332,0.6519921483,1.345984207
333,1.050982197,1.029165018
334,0.2145342354,2.073303232
335,-0.03492420415,1.861368482
336,-1.64871436,0.09975032332
337,0.1465259836,1.438526023
338,-1.427799874,1.260243566
339,1.209985024,1.867069833
340,1.548071335,2.031647281
341,-1.214778556,-0.2050772585
342,1.626250392,1.161296312
343,0.05550105041,1.00897311
344,0.4073087399,1.217064579
345,-0.0947503098,0.7809836585
346,-1.385261269,0.2563300614
347,0.2842297292,0.9659251355
348,1.073291117,2.316202013
349,-0.1627835198,-0.06822914499
350,0.3787561809,1.672243334
351,-0.7603183779,1.334449669
352,-0.5387239764,-0.06106670694
353,-1.348061303,0.5391806982
354,0.8493377957,1.584784597
355,-0.8416440845,0.5615587251
356,-0.6532480731,1.818423739
357,0.3944262167,1.628429249
358,0.6699730298,0.8248735233
359,-0.4450912531,0.2286445816
360,1.327594959,1.535463225
361,-0.4333746565,-0.4519796153
362,1.164219022,1.484464897
363,0.4652624628,1.182544023
364,-0.2356954832,2.222085337
365,-1.654578447,-0.355779675
366,0.3508646974,-0.6650903184
367,0.9344143127,2.505146368
368,-1.137214756,0.07156738369
369,0.5582983978,0.933548871
370,-0.6774124377,1.618816706
371,-1.347725702,-0.6515688997
372,0.01861142944,1.305140421
373,1.229089849,1.19444233
374,-0.6380593875,1.418885985
375,0.5082037698,2.062253172
376,-0.2097706537,1.667941753
377,-1.147727359,0.5650893619
378,-0.9611170919,0.9932576046
379,0.6847841684,2.983606433
380,0.6503568883,1.158994727
381,-1.758085498,1.006255683
382,0.2641250624,1.398962411
383,-0.2853562993,1.225218621
384,1.386235998,2.046310458
385,-0.1003742975,1.197916651
386,-0.5689386637,0.3634592319
387,-0.7482352152,0.3016624783
388,0.9409111658,1.10141461
389,-1.147043671,0.5501726354
390,-0.5628373034,0.2701728413
391,0.00717590963,0.5308043198
392,-1.319765443,0.2118817946
393,0.1684333147,1.335027003
394,-1.122077222,0.05917188404
395,1.389230895,2.592584073
396,-0.3527678151,0.1364609547
397,0.7896256831,0.9316698064
398,-1.002530421,-0.6761624722
399,0.2923867778,0.561177823
